# Phase knife nuller coupling vs. separation (horizontal cut through peak)
# Generated: 2026-08-31 13:40:48
#
# Band                    : J (blue channel)
# Band edges [nm]         : 1170.0 - 1327.0
# Central wavelength [nm] : 1248.5
# Fractional bandwidth    : 0.1258
# Num. wavelengths        : 1
# Wavelength of this cut  : 1248.5 nm
#
# Pupil                   : Keck
# Pupil diameter [mm]     : 13.1400
# F/#                     : 3.670
# Focal length [mm]       : 48.2238
#
# Fiber type              : bessel
# Fiber core radius [um]  : 2.200
# Fiber NA                : 0.160
#
# Phase step [rad]        : 3.141593
# Knife clocking [deg]    : 0.00
# Knife offset [samp]     : X = 0, Y = 0
# Zernike nolls           : [4 5 6 7 8]
# Zernike coeffs [waves]  : [0 0 0 0 0]
#
# Grid size N             : 1024
# Aperture radius [samp]  : 508
# Image samp [samp/lam0F#]: 400
# Image FOV [lam0/D]      : 10
#
# Column 1: separation [lambda0/D]
# Column 2: coupling efficiency [fractional, not percent]
separation_lambda0_over_D,coupling_efficiency
1.6525,0.121345355
1.655,0.1206062564
1.6575,0.1198694677
1.66,0.1191350077
1.6625,0.1184028948
1.665,0.1176731472
1.6675,0.116945783
1.67,0.1162208196
1.6725,0.1154982746
1.675,0.1147781648
1.6775,0.1140605071
1.68,0.1133453179
1.6825,0.1126326135
1.685,0.1119224097
1.6875,0.1112147221
1.69,0.1105095661
1.6925,0.1098069568
1.695,0.1091069088
1.6975,0.1084094367
1.7,0.1077145546
1.7025,0.1070222765
1.705,0.106332616
1.7075,0.1056455864
1.71,0.1049612009
1.7125,0.1042794721
1.715,0.1036004127
1.7175,0.1029240349
1.72,0.1022503505
1.7225,0.1015793714
1.725,0.1009111089
1.7275,0.1002455742
1.73,0.09958277808
1.7325,0.09892273122
1.735,0.09826544392
1.7375,0.09761092624
1.74,0.09695918798
1.7425,0.09631023865
1.745,0.09566408752
1.7475,0.09502074359
1.75,0.09438021559
1.7525,0.09374251199
1.755,0.093107641
1.7575,0.09247561058
1.76,0.09184642841
1.7625,0.09122010194
1.765,0.09059663835
1.7675,0.08997604456
1.77,0.08935832726
1.7725,0.08874349286
1.775,0.08813154754
1.7775,0.08752249722
1.78,0.08691634758
1.7825,0.08631310406
1.785,0.08571277184
1.7875,0.08511535586
1.79,0.08452086084
1.7925,0.08392929123
1.795,0.08334065126
1.7975,0.08275494492
1.8,0.08217217596
1.8025,0.08159234789
1.805,0.08101546402
1.8075,0.08044152738
1.81,0.07987054081
1.8125,0.07930250691
1.815,0.07873742805
1.8175,0.07817530638
1.82,0.07761614382
1.8225,0.07705994209
1.825,0.07650670265
1.8275,0.0759564268
1.83,0.07540911556
1.8325,0.07486476979
1.835,0.0743233901
1.8375,0.07378497692
1.84,0.07324953044
1.8425,0.07271705065
1.845,0.07218753736
1.8475,0.07166099015
1.85,0.07113740841
1.8525,0.07061679131
1.855,0.07009913784
1.8575,0.06958444679
1.86,0.06907271675
1.8625,0.06856394613
1.865,0.06805813313
1.8675,0.06755527576
1.87,0.06705537187
1.8725,0.06655841909
1.875,0.06606441488
1.8775,0.06557335652
1.88,0.06508524111
1.8825,0.06460006556
1.885,0.06411782662
1.8875,0.06363852084
1.89,0.06316214463
1.8925,0.0626886942
1.895,0.06221816561
1.8975,0.06175055474
1.9,0.0612858573
1.9025,0.06082406886
1.905,0.0603651848
1.9075,0.05990920035
1.91,0.0594561106
1.9125,0.05900591045
1.915,0.05855859467
1.9175,0.05811415788
1.92,0.05767259452
1.9225,0.05723389892
1.925,0.05679806523
1.9275,0.05636508748
1.93,0.05593495954
1.9325,0.05550767515
1.935,0.05508322791
1.9375,0.05466161126
1.94,0.05424281854
1.9425,0.05382684293
1.945,0.0534136775
1.9475,0.05300331517
1.95,0.05259574874
1.9525,0.05219097088
1.955,0.05178897415
1.9575,0.05138975098
1.96,0.05099329367
1.9625,0.0505995944
1.965,0.05020864527
1.9675,0.04982043821
1.97,0.04943496508
1.9725,0.04905221762
1.975,0.04867218744
1.9775,0.04829486608
1.98,0.04792024493
1.9825,0.04754831531
1.985,0.04717906843
1.9875,0.04681249539
1.99,0.04644858721
1.9925,0.04608733481
1.995,0.04572872899
1.9975,0.0453727605
2,0.04501941996
2.0025,0.04466868744
2.005,0.04432055963
2.0075,0.04397502829
2.01,0.04363208423
2.0125,0.04329171799
2.015,0.04295392013
2.0175,0.04261868081
2.02,0.04228599024
2.0225,0.04195583855
2.025,0.04162821563
2.0275,0.04130311133
2.03,0.0409805155
2.0325,0.04066041783
2.035,0.04034280799
2.0375,0.04002767549
2.04,0.03971500985
2.0425,0.0394048005
2.045,0.0390970368
2.0475,0.03879170806
2.05,0.03848880351
2.0525,0.03818831234
2.055,0.03789022368
